id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_GrnHill,neighborhood_IDOTRR,neighborhood_Landmrk,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,house_style_1.5Unf,house_style_1Story,house_style_2.5Fin,house_style_2.5Unf,house_style_2Story,house_style_SFoyer,house_style_SLvl,heating_GasW,heating_Grav,heating_OthW,heating_Wall,central_air_Y,garage_type_Attchd,garage_type_Basment,garage_type_BuiltIn,garage_type_CarPort,garage_type_Detchd,garage_type_none,utilities_NoSeWa,utilities_NoSewr,total_liv_sqft,total_bsmt_1st_flr_sf,garage_total,saleprice_log
2329,527190220,120,RL,60.0,6563,Pave,none,IR1,Low,AllPub,CulDSac,Mod,StoneBr,Norm,Norm,1Fam,1Story,8,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,none,0.0,4,3,PConc,4,3,Gd,GLQ,1148.0,Unf,0.0,594.0,1742.0,GasA,3,Y,SBrkr,1742,0,0,1742,1.0,0.0,2,0,2,1,4,5,Typ,1,3,Attchd,1985.0,RFn,2.0,564.0,3,3,Y,114,28,234,0,0,0,0,none,none,0,12,2006,WD ,275000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6374.0,3034564.0,1128.0,12.524526376648708
1909,534479120,50,RL,79.0,9492,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,5,5,1941,1950,Gable,CompShg,WdShing,Wd Shng,none,0.0,3,3,CBlock,3,3,No,Rec,368.0,BLQ,41.0,359.0,768.0,GasA,3,Y,SBrkr,968,408,0,1376,1.0,0.0,1,0,3,1,3,6,Typ,1,4,Attchd,1941.0,Unf,1.0,240.0,3,3,Y,0,0,0,0,0,0,0,none,none,0,4,2007,WD ,105000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3888.0,743424.0,240.0,11.56171562913966
2608,535402070,80,RL,85.0,13400,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,BrkFace,1047.0,3,3,CBlock,3,3,Av,ALQ,516.0,BLQ,128.0,380.0,1024.0,GasA,3,Y,SBrkr,1086,0,0,1086,1.0,0.0,1,0,3,1,3,6,Typ,1,4,Attchd,1966.0,RFn,2.0,484.0,3,3,Y,0,0,0,0,0,0,0,GdWo,none,0,6,2006,WD ,159950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3712.0,1112064.0,968.0,11.982616545377663
656,535375050,50,RL,60.0,10410,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1916,1987,Gable,CompShg,HdBoard,HdBoard,none,0.0,3,3,CBlock,2,3,No,Unf,0.0,Unf,0.0,660.0,660.0,GasA,5,Y,SBrkr,808,704,144,1656,0.0,0.0,2,1,3,1,3,8,Min2,0,0,Detchd,1916.0,Unf,1.0,180.0,2,2,N,0,0,0,140,0,0,0,MnPrv,none,0,8,2009,WD ,135000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3828.0,533280.0,180.0,11.813030057420567
1690,528104010,20,RL,110.0,14333,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,none,0.0,4,3,PConc,4,3,Gd,GLQ,1518.0,Unf,0.0,590.0,2108.0,GasA,5,Y,SBrkr,2122,0,0,2122,1.0,0.0,2,1,2,1,4,7,Typ,1,5,Attchd,2007.0,Fin,3.0,938.0,3,3,Y,130,142,0,0,0,0,0,none,none,0,11,2007,New,345474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7870.0,4473176.0,2814.0,12.752672666102043
2853,909250210,50,RL,60.0,6000,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,5,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,none,0.0,3,2,BrkTil,3,3,No,Unf,0.0,Unf,0.0,1008.0,1008.0,GasA,5,Y,SBrkr,1008,0,514,1522,0.0,0.0,2,0,4,1,3,7,Typ,0,0,none,none,none,0.0,0.0,0,0,P,0,0,138,0,0,0,0,none,none,0,6,2006,WD ,102000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3538.0,1016064.0,0.0,11.532728092266408
2229,909475050,20,RL,64.0,20693,Pave,none,IR1,Bnk,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1Story,7,5,1971,1971,Gable,CompShg,Plywood,Plywood,BrkFace,652.0,3,3,CBlock,4,3,No,Rec,434.0,Unf,0.0,1262.0,1696.0,GasA,5,Y,SBrkr,1696,0,0,1696,0.0,0.0,2,0,3,1,3,7,Typ,2,3,Attchd,1971.0,Fin,2.0,625.0,3,3,Y,0,146,0,0,0,0,0,GdWo,none,0,2,2007,WD ,198000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5522.0,2876416.0,1250.0,12.196022309676673
1127,528480060,60,FV,85.0,10800,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,100.0,4,3,PConc,5,3,No,GLQ,789.0,Unf,0.0,245.0,1034.0,GasA,5,Y,SBrkr,1050,1028,0,2078,1.0,0.0,2,1,3,1,5,8,Typ,1,4,Attchd,2008.0,Fin,3.0,836.0,3,3,Y,0,102,0,0,0,0,0,none,none,0,4,2008,New,339750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5979.0,1085700.0,2508.0,12.73596533201339
2606,535382130,50,RL,60.0,10800,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1936,1989,Gable,CompShg,Wd Sdng,Wd Sdng,none,0.0,3,3,CBlock,2,3,No,ALQ,626.0,Unf,0.0,170.0,796.0,GasA,4,Y,SBrkr,1096,370,0,1466,0.0,1.0,2,0,3,1,4,7,Min1,1,3,Attchd,1950.0,Unf,2.0,566.0,3,3,Y,436,21,0,0,0,0,0,none,Shed,500,4,2006,WD ,170000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4354.0,872416.0,1132.0,12.043553716032399
1268,535451050,20,RL,60.0,7200,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1951,1951,Gable,CompShg,MetalSd,MetalSd,none,0.0,3,3,CBlock,2,3,No,LwQ,432.0,Unf,0.0,444.0,876.0,GasA,3,Y,SBrkr,876,0,0,876,0.0,0.0,1,0,2,1,3,5,Typ,1,3,Detchd,1972.0,Unf,2.0,576.0,3,3,Y,0,0,0,0,0,0,0,none,none,0,2,2008,WD ,94000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3060.0,767376.0,1152.0,11.451050061252142
2809,907410040,60,RL,74.0,8581,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,none,0.0,4,3,PConc,4,4,Mn,Unf,0.0,Unf,0.0,851.0,851.0,GasA,5,Y,SBrkr,851,886,0,1737,0.0,0.0,2,1,3,1,4,7,Typ,0,0,Attchd,2006.0,RFn,2.0,578.0,3,3,Y,0,105,0,0,0,0,0,none,none,0,8,2006,New,203160,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4325.0,724201.0,1156.0,12.221749124915181
529,528482040,20,FV,85.0,10625,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,none,0.0,4,3,PConc,4,3,No,GLQ,1430.0,Unf,0.0,222.0,1652.0,GasA,5,Y,SBrkr,1662,0,0,1662,1.0,0.0,2,0,3,1,5,8,Typ,1,4,Attchd,2006.0,RFn,3.0,711.0,3,3,Y,168,120,0,0,0,0,0,none,none,0,3,2009,WD ,291000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6406.0,2745624.0,2133.0,12.581078546153629
476,528235090,60,RL,63.0,8068,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,none,0.0,4,3,PConc,4,3,No,Unf,0.0,Unf,0.0,1010.0,1010.0,GasA,5,Y,SBrkr,1010,1257,0,2267,0.0,0.0,2,1,4,1,4,8,Typ,1,3,BuiltIn,2002.0,RFn,2.0,390.0,3,3,Y,120,46,0,0,0,0,0,none,none,0,12,2009,ConLI,200000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5544.0,1020100.0,780.0,12.206072645530174
2566,535101110,90,RL,72.0,8917,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1967,1967,Gable,CompShg,Plywood,Plywood,none,0.0,3,3,CBlock,3,3,No,Unf,0.0,Unf,0.0,1584.0,1584.0,GasA,3,Y,SBrkr,1584,0,0,1584,0.0,0.0,2,0,4,2,3,8,Typ,0,0,Detchd,1967.0,Unf,2.0,506.0,3,3,Y,0,0,0,0,0,0,0,none,none,0,10,2006,WD ,119000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4752.0,2509056.0,1012.0,11.686878772093667
1902,534450090,20,RL,50.0,5000,Pave,none,Reg,Low,AllPub,Inside,Mod,BrkSide,Norm,Norm,1Fam,1Story,1,3,1946,1950,Gable,CompShg,VinylSd,VinylSd,none,0.0,2,2,Slab,0,0,none,none,0.0,none,0.0,0.0,0.0,GasA,2,N,FuseF,334,0,0,334,0.0,0.0,1,0,1,1,2,2,Typ,0,0,none,none,none,0.0,0.0,0,0,N,0,0,0,0,0,0,0,none,none,0,1,2007,WD ,39300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,668.0,0.0,0.0,10.578979797857352
1547,910202050,30,RM,40.0,3636,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,4,1922,1950,Gable,CompShg,AsbShng,AsbShng,none,0.0,3,3,BrkTil,3,2,No,Unf,0.0,Unf,0.0,796.0,796.0,GasA,2,N,SBrkr,796,0,0,796,0.0,0.0,1,0,2,1,3,5,Typ,0,0,none,none,none,0.0,0.0,0,0,N,0,0,100,0,0,0,0,MnPrv,none,0,1,2008,WD ,55000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2388.0,633616.0,0.0,10.915088464214607
1185,534104100,60,FV,73.0,7500,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,none,0.0,4,3,PConc,4,3,No,Unf,0.0,Unf,0.0,952.0,952.0,GasA,5,Y,SBrkr,952,860,0,1812,0.0,0.0,2,1,3,1,3,7,Typ,1,3,Attchd,2002.0,RFn,2.0,469.0,3,3,Y,144,112,0,0,0,0,0,none,none,0,4,2008,WD ,205000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4576.0,906304.0,938.0,12.230765258120545
2372,527451460,160,RM,21.0,1680,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,504.0,3,3,CBlock,3,3,No,BLQ,382.0,Unf,0.0,143.0,525.0,GasA,4,Y,SBrkr,525,567,0,1092,0.0,0.0,1,1,3,1,3,6,Typ,0,0,Detchd,1972.0,Unf,1.0,264.0,3,3,Y,352,0,0,0,0,0,0,GdPrv,none,0,10,2006,WD ,108000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3091.0,275625.0,264.0,11.589886506106357
2282,923204140,90,RL,100.0,25000,Pave,none,Reg,Low,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,5,4,1967,1967,Gable,CompShg,HdBoard,Plywood,none,0.0,3,3,CBlock,3,3,Av,Unf,0.0,Unf,0.0,1632.0,1632.0,GasA,3,Y,SBrkr,1632,0,0,1632,0.0,0.0,2,0,4,2,3,8,Typ,0,0,Attchd,1967.0,Unf,2.0,576.0,3,3,P,0,0,0,0,0,0,0,none,none,0,6,2007,WD ,143000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4896.0,2663424.0,1152.0,11.870599909242044
910,909179020,75,RL,102.0,15863,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Norm,Norm,1Fam,2.5Fin,7,3,1920,1970,Gable,CompShg,Wd Sdng,Plywood,none,0.0,3,3,BrkTil,3,3,No,GLQ,523.0,Unf,0.0,301.0,824.0,GasA,5,Y,SBrkr,1687,998,397,3082,1.0,0.0,2,1,5,1,3,12,Typ,2,3,Basment,1970.0,Fin,2.0,672.0,3,3,Y,136,63,0,0,0,0,0,none,none,0,8,2009,WD ,197000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7114.0,1390088.0,1344.0,12.190959007720126
1128,528480160,60,FV,65.0,8125,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,6,2007,2007,Gable,CompShg,CemntBd,CmentBd,none,0.0,4,3,PConc,4,3,No,Unf,0.0,Unf,0.0,813.0,813.0,GasA,5,Y,SBrkr,822,843,0,1665,0.0,0.0,2,1,3,1,4,7,Typ,0,0,Attchd,2007.0,RFn,2.0,562.0,3,3,Y,0,0,0,0,0,0,0,none,none,0,5,2008,WD ,205950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4143.0,668286.0,1124.0,12.235388699864227
1659,527359010,60,RL,90.0,11700,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1968,1968,Mansard,CompShg,HdBoard,AsphShn,BrkFace,365.0,4,3,CBlock,3,3,No,ALQ,384.0,Rec,175.0,143.0,702.0,GasA,4,Y,SBrkr,1041,702,0,1743,0.0,1.0,1,2,3,1,3,7,Typ,1,4,Attchd,1968.0,Unf,2.0,539.0,3,3,Y,224,0,0,0,0,0,0,none,none,0,6,2007,WD ,175000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4572.0,730782.0,1078.0,12.072541252905651
1852,533242090,60,FV,73.0,8010,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2003,2004,Hip,CompShg,CemntBd,CmentBd,none,0.0,4,3,PConc,5,3,No,GLQ,964.0,Unf,0.0,90.0,1054.0,GasA,5,Y,SBrkr,1072,976,0,2048,1.0,0.0,2,1,3,1,4,8,Typ,2,4,Detchd,2003.0,Unf,2.0,552.0,3,3,Y,0,48,0,0,180,0,0,none,none,0,8,2007,WD ,301000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6114.0,1129888.0,1104.0,12.614865543731012
456,528175060,120,RL,34.0,5001,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,7,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,166.0,4,3,PConc,4,3,No,GLQ,904.0,Unf,0.0,410.0,1314.0,GasA,5,Y,SBrkr,1314,0,0,1314,1.0,0.0,2,0,2,1,4,6,Typ,1,4,Attchd,2008.0,RFn,2.0,626.0,3,3,Y,172,62,0,0,0,0,0,none,none,0,7,2009,WD ,230000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4846.0,1726596.0,1252.0,12.345834587905333
2410,528188040,120,RL,93.0,3136,Pave,none,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,163.0,4,3,PConc,4,3,No,Unf,0.0,Unf,0.0,1405.0,1405.0,GasA,5,Y,SBrkr,1405,0,0,1405,0.0,0.0,2,0,2,1,4,6,Typ,1,4,Attchd,2003.0,RFn,2.0,478.0,3,3,Y,148,36,0,0,0,0,0,none,none,0,3,2006,WD ,171750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4215.0,1974025.0,956.0,12.053795210084596
1296,902128075,30,RM,60.0,5400,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,7,6,1920,2006,Gable,CompShg,Stucco,Stucco,none,0.0,4,3,CBlock,3,3,No,Unf,0.0,Unf,0.0,931.0,931.0,GasA,3,Y,SBrkr,1027,0,0,1027,0.0,1.0,1,0,2,1,4,5,Typ,1,3,none,none,none,0.0,0.0,0,0,N,0,28,0,0,0,0,0,none,none,0,2,2008,WD ,120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2985.0,956137.0,0.0,11.695247021764184
2682,903233220,50,RM,51.0,6120,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,7,1930,1984,Gable,CompShg,MetalSd,MetalSd,none,0.0,3,4,BrkTil,3,3,No,Unf,0.0,Unf,0.0,741.0,741.0,GasA,4,Y,SBrkr,741,583,0,1324,0.0,0.0,1,0,3,1,4,7,Typ,0,0,Detchd,1930.0,Unf,1.0,180.0,2,3,Y,0,0,55,0,0,0,0,none,none,0,2,2006,WD ,110000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3389.0,549081.0,180.0,11.608235644774552
237,905426200,20,RL,65.0,11479,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,7,1950,1987,Gable,CompShg,Wd Sdng,Plywood,none,0.0,3,3,CBlock,3,3,No,GLQ,104.0,Rec,387.0,172.0,663.0,GasA,5,Y,SBrkr,1074,0,0,1074,1.0,0.0,1,0,3,1,4,6,Typ,1,3,Attchd,1987.0,Unf,1.0,467.0,3,3,Y,0,52,52,0,0,0,0,MnPrv,none,0,6,2010,WD ,144500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2915.0,712062.0,467.0,11.881034786534624
1666,527403310,20,RL,63.0,9457,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1970,1990,Gable,CompShg,MetalSd,MetalSd,none,0.0,3,3,CBlock,3,3,No,ALQ,566.0,Unf,0.0,359.0,925.0,GasA,3,Y,SBrkr,1422,0,0,1422,1.0,0.0,1,0,3,1,3,7,Min2,0,0,Detchd,1988.0,Unf,2.0,576.0,3,3,Y,252,0,0,0,0,0,0,GdWo,none,0,9,2007,WD ,155000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4335.0,1315350.0,1152.0,11.951180395901384
2666,902400090,30,RM,84.0,11340,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,5,1923,1950,Gable,CompShg,Wd Sdng,Wd Sdng,none,0.0,3,3,BrkTil,3,3,No,Unf,0.0,Unf,0.0,1200.0,1200.0,GasA,3,Y,FuseA,1200,0,0,1200,0.0,0.0,1,0,4,1,3,7,Typ,0,0,Detchd,1923.0,Unf,1.0,312.0,2,2,Y,0,0,228,0,0,0,0,none,none,0,3,2006,WD ,125000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3600.0,1440000.0,312.0,11.736069016284437
662,535382100,70,RL,60.0,7200,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,2Story,7,9,1910,2008,Gable,CompShg,VinylSd,VinylSd,none,0.0,4,4,PConc,3,3,No,Unf,0.0,Unf,0.0,560.0,560.0,GasA,5,Y,SBrkr,930,760,0,1690,0.0,0.0,2,0,4,1,4,5,Typ,0,0,Detchd,2008.0,Unf,2.0,624.0,3,3,Y,0,0,112,0,0,0,0,none,none,0,8,2009,WD ,156500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3940.0,520800.0,1248.0,11.960811288962345
2490,532353180,80,RL,88.0,8471,Pave,none,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,6,7,1977,1995,Gable,CompShg,HdBoard,Plywood,BrkFace,46.0,3,3,CBlock,4,4,Av,ALQ,506.0,Unf,0.0,0.0,506.0,GasA,3,Y,SBrkr,1212,0,0,1212,1.0,0.0,1,0,3,1,3,6,Typ,1,3,Attchd,1978.0,Unf,2.0,492.0,3,3,Y,292,12,0,0,0,0,0,GdWo,none,0,7,2006,WD ,151000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3436.0,613272.0,984.0,11.925035115797062
672,535403210,20,RL,90.0,10454,Pave,none,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1957,1957,Hip,CompShg,Plywood,Plywood,Stone,143.0,3,3,CBlock,3,3,No,Rec,546.0,Unf,0.0,559.0,1105.0,GasA,4,Y,FuseA,1105,0,0,1105,0.0,0.0,1,0,3,1,3,5,Typ,0,0,Detchd,1957.0,Unf,1.0,308.0,3,3,Y,0,0,0,0,0,0,0,none,none,0,4,2009,WD ,135000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3861.0,1221025.0,308.0,11.813030057420567
